Site,Condition,Bird,UnitTemp,Date,Time,AntennaNum,Notes
861Ogletree,BF,3B004C3702,21,7/5/25,10:32:46,1,
861Ogletree,BF,3B004C3702,21.1,7/5/25,10:33:58,1,
861Ogletree,BF,3B004C3702,21.1,7/5/25,10:34:18,1,
861Ogletree,BF,3B004C3702,21.1,7/5/25,10:35:29,1,
861Ogletree,BF,3B004C3702,21.1,7/5/25,10:35:45,1,
861Ogletree,BF,3B004C3702,21.1,7/5/25,10:36:07,1,
861Ogletree,BF,3B004C3702,21.1,7/5/25,10:36:31,1,
861Ogletree,BF,3B004C7B86,21.8,7/5/25,11:05:44,1,
861Ogletree,BF,3B0019B5C4,23.6,7/5/25,12:29:36,1,
861Ogletree,BF,3B0049C4E5,24.9,7/5/25,13:11:01,1,
861Ogletree,BF,3B0049C4E5,25.8,7/5/25,13:46:56,1,
861Ogletree,BF,3B004C7B86,26.2,7/5/25,14:20:35,1,
861Ogletree,BF,3B004BE3F9,26.7,7/5/25,14:43:54,1,
861Ogletree,BF,3B004C7B86,26.9,7/5/25,16:00:56,1,
861Ogletree,BF,3B004BE3F9,26.6,7/5/25,16:41:38,1,
861Ogletree,BF,3B0049C4E5,26.3,7/5/25,17:08:48,1,
861Ogletree,BF,3B004C7B86,26.1,7/5/25,17:15:28,1,
861Ogletree,BF,3B0049C4E5,25.1,7/5/25,17:58:55,1,
861Ogletree,BF,3B0049C4E5,19.4,8/5/25,6:32:24,1,
861Ogletree,BF,3B0049C4E5,19.4,8/5/25,6:47:23,1,
861Ogletree,BF,3B0049C4E5,20.1,8/5/25,7:27:21,1,
861Ogletree,BF,3B0049C4E5,23.3,8/5/25,8:34:43,1,
861Ogletree,BF,3B0049C4E5,24.7,8/5/25,9:20:20,1,
861Ogletree,BF,3B0049C4E5,27.1,8/5/25,10:40:47,1,
861Ogletree,BF,3B0049C4E5,28.2,8/5/25,11:15:06,1,
861Ogletree,BF,3B0049C4E5,28.5,8/5/25,11:20:14,1,
861Ogletree,BF,3B0049C4E5,30.1,8/5/25,13:13:30,1,
861Ogletree,BF,3B0049C4E5,28.8,8/5/25,13:55:34,1,
861Ogletree,BF,3B0049C4E5,30.9,8/5/25,15:10:47,1,
861Ogletree,BF,3B0019B5C4,30.4,8/5/25,15:33:45,1,
861Ogletree,BF,3B004C3702,30.8,8/5/25,16:47:06,1,
861Ogletree,BF,3B004C3702,30.6,8/5/25,16:47:26,1,
861Ogletree,BF,3B0049C4E5,30.6,8/5/25,17:02:34,1,
861Ogletree,BF,3B0049C4E5,30.6,8/5/25,17:17:22,1,
861Ogletree,BF,3B0049C4E5,18.2,9/5/25,6:08:29,1,
861Ogletree,BF,3B0049C4E5,18.2,9/5/25,6:09:15,1,
861Ogletree,BF,3B0049C4E5,18.4,9/5/25,6:10:26,1,
861Ogletree,BF,3B0049C4E5,19.1,9/5/25,6:23:28,1,
861Ogletree,BF,3B0049C4E5,19.1,9/5/25,6:23:47,1,
861Ogletree,BF,3B0049C4E5,19.1,9/5/25,6:24:25,1,
861Ogletree,BF,3B0049C4E5,21.6,9/5/25,7:43:45,1,
861Ogletree,BF,3B004C3702,21.9,9/5/25,7:55:35,1,
861Ogletree,BF,3B004C3702,21.9,9/5/25,7:56:15,1,
861Ogletree,BF,3B004C3702,21.9,9/5/25,7:56:32,1,
861Ogletree,BF,3B004C3702,22.1,9/5/25,7:56:54,1,
861Ogletree,BF,3B0049C4E5,23.2,9/5/25,8:24:06,1,
861Ogletree,BF,3B004C7B86,23.2,9/5/25,8:25:29,1,
861Ogletree,BF,3B004C7B86,23.2,9/5/25,8:25:47,1,
861Ogletree,BF,3B0049C4E5,25.2,9/5/25,9:23:38,1,
861Ogletree,BF,3B0049C4E5,25.2,9/5/25,9:23:56,1,
861Ogletree,BF,3B0049C4E5,25.2,9/5/25,9:24:12,1,
861Ogletree,BF,3B0049C4E5,26.4,9/5/25,10:19:27,1,
861Ogletree,BF,3B004C7B86,26.9,9/5/25,10:45:19,1,
861Ogletree,BF,3B004C7B86,26.9,9/5/25,10:45:35,1,
861Ogletree,BF,3B0019B5C4,27.7,9/5/25,11:42:51,1,
861Ogletree,BF,3B0049C4E5,27.5,9/5/25,15:52:02,1,
861Ogletree,BF,3B0019B5C4,22.8,10/5/25,11:55:51,1,
861Ogletree,BF,3B004C3702,22.4,10/5/25,12:27:52,1,
861Ogletree,BF,3B0049C4E5,22.3,10/5/25,12:47:25,1,
861Ogletree,BF,3B0019B5C4,18.9,10/5/25,16:43:40,1,
861Ogletree,BF,3B0049C4E5,22.2,12/5/25,16:40:45,1,
861Ogletree,BF,3B0049C4E5,22.3,12/5/25,16:43:28,1,
861Ogletree,BF,3B0049C4E5,22.3,12/5/25,16:43:52,1,
861Ogletree,BF,3B0049C4E5,22,12/5/25,17:25:51,1,
861Ogletree,BF,3B0049C4E5,22,12/5/25,17:26:20,1,
861Ogletree,BF,3B0049C4E5,22,12/5/25,17:28:12,1,
861Ogletree,BF,3B0049C4E5,21.9,12/5/25,17:37:46,1,
861Ogletree,BF,3B0049C4E5,21.9,12/5/25,17:38:02,1,
861Ogletree,BF,3B0049C4E5,21.9,12/5/25,17:38:18,1,
861Ogletree,BF,3B004C7B86,21.8,12/5/25,17:47:56,1,
861Ogletree,BF,3B004C7B86,21.8,12/5/25,17:48:32,1,
861Ogletree,BF,3B004BE3F9,18.8,13/05/2025,7:17:31,1,
861Ogletree,BF,3B0049C4E5,19.9,13/05/2025,8:04:49,1,
861Ogletree,BF,3B004C7B86,20,13/05/2025,8:12:12,1,
861Ogletree,BF,3B004C7B86,20.6,13/05/2025,8:41:29,1,
861Ogletree,BF,3B004C7B86,20.6,13/05/2025,8:41:59,1,
861Ogletree,BF,3B0049C4E5,21.2,13/05/2025,9:03:42,1,
861Ogletree,BF,3B0019B5C4,22.2,13/05/2025,9:34:15,1,
861Ogletree,BF,3B0019B5C4,22.2,13/05/2025,9:34:33,1,
861Ogletree,BF,3B004C7B86,22.4,13/05/2025,9:40:20,1,
861Ogletree,BF,3B004C7B86,22.4,13/05/2025,9:42:00,1,
861Ogletree,BF,3B004C7B86,22.6,13/05/2025,9:45:28,1,
861Ogletree,BF,3B0049C4E5,22.6,13/05/2025,9:55:56,1,
861Ogletree,BF,3B004C3702,23.3,13/05/2025,10:21:38,1,
861Ogletree,BF,3B0049C4E5,23.4,13/05/2025,10:26:01,1,
861Ogletree,BF,3B0049C4E5,23.4,13/05/2025,10:28:16,1,
861Ogletree,BF,3B004C3702,24.6,13/05/2025,11:29:42,1,
861Ogletree,BF,3B004C3702,24.7,13/05/2025,11:30:04,1,
861Ogletree,BF,3B004C3702,24.7,13/05/2025,11:30:20,1,
861Ogletree,BF,3B0049C4E5,25.1,13/05/2025,11:39:14,1,
861Ogletree,BF,3B0049C4E5,25.1,13/05/2025,11:39:32,1,
861Ogletree,BF,3B0049C4E5,25.3,13/05/2025,11:41:32,1,
861Ogletree,BF,3B0049C4E5,25.3,13/05/2025,11:41:59,1,
861Ogletree,BF,3B004C7B86,25.6,13/05/2025,11:52:37,1,
861Ogletree,BF,3B004C7B86,25.6,13/05/2025,11:52:57,1,
861Ogletree,BF,3B004BE3F9,25.5,13/05/2025,12:07:02,1,
861Ogletree,BF,3B004C7B86,26.2,13/05/2025,12:18:05,1,
861Ogletree,BF,3B004C7B86,26.2,13/05/2025,12:18:21,1,
861Ogletree,BF,3B004C7B86,26.2,13/05/2025,12:18:45,1,
861Ogletree,BF,3B004C3702,26.7,13/05/2025,12:32:18,1,
861Ogletree,BF,3B004C3702,26.7,13/05/2025,12:32:36,1,
861Ogletree,BF,3B004C3702,26.7,13/05/2025,12:32:54,1,
861Ogletree,BF,3B0049C4E5,27,13/05/2025,12:56:59,1,
861Ogletree,BF,3B0049C4E5,27.1,13/05/2025,12:59:14,1,
861Ogletree,BF,3B004C7B86,27.4,13/05/2025,13:24:06,1,
861Ogletree,BF,3B004C7B86,27.2,13/05/2025,13:24:36,1,
861Ogletree,BF,3B004BE3F9,27.2,13/05/2025,13:36:45,1,
861Ogletree,BF,3B0049C4E5,26.9,13/05/2025,13:54:33,1,
861Ogletree,BF,3B0049C4E5,27.2,13/05/2025,14:15:03,1,
861Ogletree,BF,3B0049C4E5,27.1,13/05/2025,14:19:53,1,
861Ogletree,BF,3B0049C4E5,27.1,13/05/2025,14:20:32,1,
861Ogletree,BF,3B0049C4E5,26.7,13/05/2025,14:38:16,1,
861Ogletree,BF,3B004C7B86,26.6,13/05/2025,14:40:09,1,
861Ogletree,BF,3B004C7B86,26.6,13/05/2025,14:40:57,1,
861Ogletree,BF,3B004C7B86,26.6,13/05/2025,14:41:13,1,
861Ogletree,BF,3B004C7B86,26.7,13/05/2025,14:42:08,1,
861Ogletree,BF,3B0049C4E5,26.5,13/05/2025,14:49:59,1,
861Ogletree,BF,3B0049C4E5,26.5,13/05/2025,14:50:19,1,
861Ogletree,BF,3B0019B5C4,26.6,13/05/2025,15:05:27,1,
861Ogletree,BF,3B0019B5C4,26.6,13/05/2025,15:05:51,1,
861Ogletree,BF,3B004C7B86,26.5,13/05/2025,15:11:31,1,
861Ogletree,BF,3B004C7B86,26.5,13/05/2025,15:12:26,1,
861Ogletree,BF,3B0049C4E5,26.7,13/05/2025,15:55:04,1,
861Ogletree,BF,3B004C3702,26.8,13/05/2025,16:02:55,1,
861Ogletree,BF,3B004C3702,26.8,13/05/2025,16:03:13,1,
861Ogletree,BF,3B004C3702,26.8,13/05/2025,16:03:57,1,
861Ogletree,BF,3B004C7B86,26.8,13/05/2025,16:34:53,1,
861Ogletree,BF,3B004C7B86,26.8,13/05/2025,16:35:09,1,
861Ogletree,BF,3B004C7B86,26.8,13/05/2025,16:35:25,1,
861Ogletree,BF,3B004C7B86,26.8,13/05/2025,16:35:41,1,
861Ogletree,BF,3B004C7B86,26.8,13/05/2025,16:35:58,1,
861Ogletree,BF,3B004C7B86,26.8,13/05/2025,16:36:14,1,
861Ogletree,BF,3B0019B5C4,26.7,13/05/2025,16:39:45,1,
861Ogletree,BF,3B0019B5C4,26.7,13/05/2025,16:40:01,1,
861Ogletree,BF,3B0049C4E5,26.7,13/05/2025,16:42:48,1,
861Ogletree,BF,3B0049C4E5,26.7,13/05/2025,16:43:08,1,
861Ogletree,BF,3B0049C4E5,26.7,13/05/2025,16:44:07,1,
861Ogletree,BF,3B0049C4E5,26.6,13/05/2025,16:44:39,1,
861Ogletree,BF,3B0049C4E5,26.6,13/05/2025,16:44:59,1,
861Ogletree,BF,3B0049C4E5,25.8,13/05/2025,17:20:04,1,
861Ogletree,BF,3B004BE3F9,25.8,13/05/2025,17:23:52,1,
861Ogletree,BF,3B004BE3F9,25.8,13/05/2025,17:24:24,1,
861Ogletree,BF,3B004BE3F9,25.8,13/05/2025,17:26:05,1,
861Ogletree,BF,3B004C3702,25.8,13/05/2025,17:27:23,1,
861Ogletree,BF,3B004C3702,25.8,13/05/2025,17:27:41,1,
861Ogletree,BF,3B004C3702,25.8,13/05/2025,17:28:00,1,
861Ogletree,BF,3B004C7B86,26,13/05/2025,17:35:51,1,
861Ogletree,BF,3B004C7B86,26,13/05/2025,17:36:17,1,
861Ogletree,BF,3B004C7B86,26,13/05/2025,17:36:45,1,
861Ogletree,BF,3B004C7B86,26,13/05/2025,17:37:25,1,
861Ogletree,BF,3B004C7B86,26,13/05/2025,17:37:41,1,
861Ogletree,BF,3B004C7B86,26.1,13/05/2025,17:38:42,1,
861Ogletree,BF,3B0049C4E5,26.4,13/05/2025,17:47:31,1,
861Ogletree,BF,3B0049C4E5,18.3,14/05/2025,6:45:15,1,
861Ogletree,BF,3B0049C4E5,18.3,14/05/2025,6:45:45,1,
861Ogletree,BF,3B0049C4E5,18.3,14/05/2025,6:48:26,1,
861Ogletree,BF,3B0049C4E5,18.6,14/05/2025,7:03:30,1,
861Ogletree,BF,3B0049C4E5,18.6,14/05/2025,7:03:48,1,
861Ogletree,BF,3B0049C4E5,18.6,14/05/2025,7:04:10,1,
861Ogletree,BF,3B0049C4E5,20.6,14/05/2025,7:52:30,1,
861Ogletree,BF,3B004BE3F9,20.8,14/05/2025,7:57:06,1,
861Ogletree,BF,3B004C7B86,20.9,14/05/2025,8:06:20,1,
861Ogletree,BF,3B004C7B86,21,14/05/2025,8:07:12,1,
861Ogletree,BF,3B004BE3F9,21.8,14/05/2025,8:41:21,1,
861Ogletree,BF,3B0049C4E5,22.2,14/05/2025,8:56:27,1,
861Ogletree,BF,3B0049C4E5,22.2,14/05/2025,8:56:43,1,
861Ogletree,BF,3B0049C4E5,22.2,14/05/2025,8:56:59,1,
861Ogletree,BF,3B004BE3F9,23.4,14/05/2025,9:23:26,1,
861Ogletree,BF,3B004BE3F9,23.6,14/05/2025,9:25:18,1,
861Ogletree,BF,3B004C3702,24.4,14/05/2025,9:50:04,1,
861Ogletree,BF,3B004C3702,24.4,14/05/2025,9:50:20,1,
861Ogletree,BF,3B004C3702,24.4,14/05/2025,9:50:36,1,
861Ogletree,BF,3B004C3702,24.4,14/05/2025,9:50:52,1,
861Ogletree,BF,3B004C3702,24.4,14/05/2025,9:51:10,1,
861Ogletree,BF,3B004BE3F9,24.8,14/05/2025,9:59:07,1,
861Ogletree,BF,3B0049C4E5,25.4,14/05/2025,10:14:17,1,
861Ogletree,BF,3B0049C4E5,25.4,14/05/2025,10:15:22,1,
861Ogletree,BF,3B0049C4E5,25.6,14/05/2025,10:19:13,1,
861Ogletree,BF,3B0019B5C4,25.8,14/05/2025,10:24:33,1,
861Ogletree,BF,3B004BE3F9,25.9,14/05/2025,10:30:41,1,
861Ogletree,BF,3B004BE3F9,26.2,14/05/2025,10:36:40,1,
861Ogletree,BF,3B004BE3F9,27.6,14/05/2025,11:06:25,1,
861Ogletree,BF,3B004BE3F9,27.6,14/05/2025,11:06:41,1,
861Ogletree,BF,3B0049C4E5,27.8,14/05/2025,11:14:48,1,
861Ogletree,BF,3B004C7B86,28.4,14/05/2025,11:37:09,1,
861Ogletree,BF,3B004C7B86,28.4,14/05/2025,11:37:25,1,
861Ogletree,BF,3B004C7B86,28.4,14/05/2025,11:37:41,1,
861Ogletree,BF,3B004BE3F9,28.5,14/05/2025,11:38:09,1,
861Ogletree,BF,3B004C7B86,28.5,14/05/2025,11:39:56,1,
861Ogletree,BF,3B004C7B86,28.5,14/05/2025,11:40:12,1,
861Ogletree,BF,3B004C7B86,28.5,14/05/2025,11:40:28,1,
861Ogletree,BF,3B004C3702,28.8,14/05/2025,11:44:40,1,
861Ogletree,BF,3B004C3702,28.8,14/05/2025,11:44:56,1,
861Ogletree,BF,3B004C3702,28.8,14/05/2025,11:45:12,1,
861Ogletree,BF,3B0049C4E5,29,14/05/2025,11:55:44,1,
861Ogletree,BF,3B0049C4E5,29,14/05/2025,11:56:12,1,
861Ogletree,BF,3B0049C4E5,29.1,14/05/2025,11:57:55,1,
861Ogletree,BF,3B0049C4E5,30.1,14/05/2025,13:26:58,1,
861Ogletree,BF,3B0049C4E5,30.1,14/05/2025,13:27:22,1,
861Ogletree,BF,3B0049C4E5,30.1,14/05/2025,13:28:41,1,
861Ogletree,BF,3B0049C4E5,30.1,14/05/2025,13:29:13,1,
861Ogletree,BF,3B004BE3F9,30.2,14/05/2025,13:33:53,1,
861Ogletree,BF,3B0049C4E5,30.1,14/05/2025,13:36:44,1,
861Ogletree,BF,3B0019B5C4,30,14/05/2025,13:51:03,1,
861Ogletree,BF,3B0019B5C4,30,14/05/2025,13:51:34,1,
861Ogletree,BF,3B004C7B86,30.1,14/05/2025,13:58:34,1,
861Ogletree,BF,3B004C7B86,30.1,14/05/2025,13:58:50,1,
861Ogletree,BF,3B004C7B86,30.1,14/05/2025,13:59:06,1,
861Ogletree,BF,3B004C7B86,30,14/05/2025,13:59:23,1,
861Ogletree,BF,3B004C7B86,30,14/05/2025,13:59:39,1,
861Ogletree,BF,3B004C7B86,30,14/05/2025,13:59:55,1,
861Ogletree,BF,3B004C7B86,30,14/05/2025,14:00:11,1,
861Ogletree,BF,3B0049C4E5,30,14/05/2025,14:10:49,1,
861Ogletree,BF,3B0049C4E5,30,14/05/2025,14:11:05,1,
861Ogletree,BF,3B004C3702,29.9,14/05/2025,14:41:17,1,
861Ogletree,BF,3B004C3702,29.9,14/05/2025,14:41:33,1,
861Ogletree,BF,3B0019B5C4,30.1,14/05/2025,15:00:22,1,
861Ogletree,BF,3B0019B5C4,30.1,14/05/2025,15:00:48,1,
861Ogletree,BF,3B0019B5C4,30.1,14/05/2025,15:01:16,1,
861Ogletree,BF,3B004BE3F9,30.3,14/05/2025,15:10:42,1,
861Ogletree,BF,3B004C7B86,30.3,14/05/2025,15:14:01,1,
861Ogletree,BF,3B004C7B86,30.3,14/05/2025,15:14:34,1,
861Ogletree,BF,3B0049C4E5,29.8,14/05/2025,15:56:54,1,
861Ogletree,BF,3B0049C4E5,29.8,14/05/2025,15:57:18,1,
861Ogletree,BF,3B0049C4E5,29.8,14/05/2025,15:58:40,1,
861Ogletree,BF,3B0049C4E5,30.1,14/05/2025,16:41:10,1,
861Ogletree,BF,3B004C7B86,30.4,14/05/2025,17:08:09,1,
861Ogletree,BF,3B004C7B86,30.4,14/05/2025,17:08:29,1,
861Ogletree,BF,3B004C7B86,30.4,14/05/2025,17:08:45,1,
861Ogletree,BF,3B004C7B86,30.4,14/05/2025,17:09:01,1,
861Ogletree,BF,3B004C7B86,30.4,14/05/2025,17:09:21,1,
861Ogletree,BF,3B004C7B86,30.4,14/05/2025,17:10:56,1,
861Ogletree,BF,3B004BE3F9,22.4,15/05/2025,7:04:35,1,
861Ogletree,BF,3B004BE3F9,22.4,15/05/2025,7:05:03,1,
861Ogletree,BF,3B0049C4E5,23.6,15/05/2025,7:59:31,1,
861Ogletree,BF,3B0049C4E5,23.6,15/05/2025,8:01:26,1,
861Ogletree,BF,3B0049C4E5,23.7,15/05/2025,8:02:00,1,
861Ogletree,BF,3B0049C4E5,24.1,15/05/2025,8:23:57,1,
861Ogletree,BF,3B0049C4E5,24.2,15/05/2025,8:27:16,1,
861Ogletree,BF,3B0019B5C4,25.1,15/05/2025,9:23:20,1,
861Ogletree,BF,3B004C7B86,25.3,15/05/2025,9:33:46,1,
861Ogletree,BF,3B004C7B86,25.3,15/05/2025,9:34:02,1,
861Ogletree,BF,3B004C7B86,25.3,15/05/2025,9:34:40,1,
861Ogletree,BF,3B004C7B86,25.3,15/05/2025,9:35:04,1,
861Ogletree,BF,3B004C7B86,25.3,15/05/2025,9:35:22,1,
861Ogletree,BF,3B004C7B86,25.3,15/05/2025,9:35:39,1,
861Ogletree,BF,3B004C7B86,26.1,15/05/2025,10:17:31,1,
861Ogletree,BF,3B0049C4E5,26.6,15/05/2025,10:25:58,1,
861Ogletree,BF,3B0049C4E5,26.6,15/05/2025,10:28:03,1,
861Ogletree,BF,3B004BFBD0,28.6,15/05/2025,11:30:37,1,
861Ogletree,BF,3B0049C4E5,30.3,15/05/2025,12:26:14,1,
861Ogletree,BF,3B0049C4E5,31.3,15/05/2025,13:36:40,1,
861Ogletree,BF,3B004C3702,31.2,15/05/2025,13:53:41,1,
861Ogletree,BF,3B004C3702,31.2,15/05/2025,13:54:45,1,
861Ogletree,BF,3B004BE3F9,31.6,15/05/2025,14:47:42,1,
861Ogletree,BF,3B004C7B86,32.1,15/05/2025,15:30:14,1,
861Ogletree,BF,3B004C7B86,32.1,15/05/2025,15:30:42,1,
861Ogletree,BF,3B004C3702,31.9,15/05/2025,15:52:05,1,
861Ogletree,BF,3B004C3702,31.9,15/05/2025,15:52:23,1,
861Ogletree,BF,3B004C3702,31.9,15/05/2025,15:53:57,1,
861Ogletree,BF,3B004BE3F9,31.9,15/05/2025,16:16:58,1,
861Ogletree,BF,3B004C7B86,31.7,15/05/2025,16:59:11,1,
861Ogletree,BF,3B004C7B86,31.7,15/05/2025,17:00:15,1,
861Ogletree,BF,3B004BE3F9,31.6,15/05/2025,17:04:47,1,
861Ogletree,BF,3B004C7B86,31.6,15/05/2025,17:09:01,1,
861Ogletree,BF,3B004C7B86,31.6,15/05/2025,17:09:35,1,
861Ogletree,BF,3B004C7B86,31.6,15/05/2025,17:10:27,1,
861Ogletree,BF,3B004C7B86,31.6,15/05/2025,17:11:56,1,
861Ogletree,BF,3B0049C4E5,31.1,15/05/2025,17:31:29,1,
861Ogletree,BF,3B0049C4E5,23.9,16/05/2025,6:26:42,1,
861Ogletree,BF,30049C4E5,23.9,16/05/2025,6:27:24,1,
861Ogletree,BF,3B0049C4E5,23.9,16/05/2025,6:28:25,1,
861Ogletree,BF,3B0049C4E5,24.3,16/05/2025,7:23:32,1,
861Ogletree,BF,3B0049C4E5,24.6,16/05/2025,7:46:56,1,
861Ogletree,BF,3B0049C4E5,25.7,16/05/2025,8:36:54,1,
861Ogletree,BF,3B0049C4E5,25.7,16/05/2025,8:37:36,1,
861Ogletree,BF,3B0049C4E5,28.6,16/05/2025,10:39:50,1,
861Ogletree,BF,3B004C7B86,30.6,16/05/2025,12:00:29,1,
861Ogletree,BF,3B0019B5C4,31,16/05/2025,12:33:54,1,
861Ogletree,BF,3B0019B5C4,31,16/05/2025,12:34:15,1,
861Ogletree,BF,3B004C7B86,31,16/05/2025,12:43:30,1,
861Ogletree,BF,3B0049C4E5,31,16/05/2025,12:44:31,1,
861Ogletree,BF,3B0049C4E5,31.1,16/05/2025,12:44:49,1,
861Ogletree,BF,3B0049C4E5,31.1,16/05/2025,12:45:05,1,
861Ogletree,BF,3B004C7B86,32,16/05/2025,13:29:06,1,
861Ogletree,BF,3B0049C4E5,32.7,16/05/2025,14:24:17,1,
1011LeeRd,BFC,3B004BE989,9.1,5/3/25,10:19:27,1,
1011LeeRd,BFC,3B004BE989,9.1,5/3/25,10:19:39,1,
1011LeeRd,BFC,3B004BE989,22.8,10/3/25,10:13:04,1,
1011LeeRd,BFC,3B004B6417,29.9,12/3/25,14:20:29,1,
1011LeeRd,BFC,3B001A1620,9.9,12/2/25,10:21:34,1,
1011LeeRd,BFC,3B001A1620,10,12/2/25,10:31:40,1,
1011LeeRd,BFC,3B004C4BBE,9.9,12/2/25,11:00:09,1,
1011LeeRd,BFC,3B004C4BBE,9.9,12/2/25,11:00:49,1,
1011LeeRd,BFC,3B004C4BBE,9.7,12/2/25,11:23:44,1,
1011LeeRd,BFC,3B004C4BBE,9.7,12/2/25,11:25:23,1,
1011LeeRd,BFC,3B004C4BBE,9.7,12/2/25,11:26:33,1,
1011LeeRd,BFC,3B004C4BBE,9.6,12/2/25,11:26:53,1,
1011LeeRd,BFC,3B004C4BBE,9.2,12/2/25,12:59:53,1,
1011LeeRd,BFC,3B001A1620,9.6,12/2/25,13:35:41,1,
1011LeeRd,BFC,3B001A1620,10.6,12/2/25,13:58:32,1,
1011LeeRd,BFC,3B004C4BBE,11.9,12/2/25,16:02:12,1,
1011LeeRd,BFC,3B004C4BBE,11.9,12/2/25,16:08:14,1,
1011LeeRd,BFC,3B004C4BBE,11.9,12/2/25,16:09:31,1,
1011LeeRd,BFC,3B004B6417,16,13/02/2025,6:28:19,1,
1011LeeRd,BFC,3B004B6417,15.6,13/02/2025,6:38:31,1,
1011LeeRd,BFC,3B001A1620,15.4,13/02/2025,6:46:14,1,
1011LeeRd,BFC,3B004B6417,17.1,13/02/2025,9:28:56,1,
1011LeeRd,BFC,3B004B6417,17,13/02/2025,9:47:43,1,
1011LeeRd,BFC,3B004B6417,22.6,13/02/2025,10:43:12,1,
1011LeeRd,BFC,3B001A1620,17.6,13/02/2025,15:19:20,1,
1011LeeRd,BFC,3B004B6417,16.5,13/02/2025,15:52:11,1,
1011LeeRd,BFC,3B004C4BBE,2.2,14/02/2025,7:03:13,1,
1011LeeRd,BFC,3B001A1620,2.6,14/02/2025,7:13:27,1,
1011LeeRd,BFC,3B001A1620,3.8,14/02/2025,7:46:30,1,
1011LeeRd,BFC,3B001A1620,4.9,14/02/2025,8:03:04,1,
1011LeeRd,BFC,3B004B6417,7.4,14/02/2025,8:42:34,1,
1011LeeRd,BFC,3B001A1620,18,14/02/2025,13:25:16,1,
1011LeeRd,BFC,3B004B6417,20.7,14/02/2025,14:37:04,1,
1011LeeRd,BFC,3B004B6417,21,14/02/2025,15:13:15,1,
1011LeeRd,BFC,3B001A1620,11.2,15/02/2025,7:07:18,1,
1011LeeRd,BFC,3B004B6417,11.3,15/02/2025,7:15:20,1,
1011LeeRd,BFC,3B004B6417,12.4,15/02/2025,8:56:35,1,
1011LeeRd,BFC,3B004C4BBE,18.2,16/02/2025,11:54:20,1,
1011LeeRd,BFC,3B004C4BBE,18.4,16/02/2025,14:28:01,1,
1011LeeRd,BFC,3B004C4BBE,18.4,16/02/2025,14:28:29,1,
1011LeeRd,BFC,3B004C4BBE,18.3,16/02/2025,14:28:53,1,
1011LeeRd,BFC,3B004C4BBE,18.3,16/02/2025,14:29:29,1,
1011LeeRd,BFC,3B004C4BBE,18.3,16/02/2025,14:29:53,1,
1011LeeRd,BFC,3B004C4BBE,18.3,16/02/2025,14:30:28,1,
1011LeeRd,BFC,3B004B6417,8.8,17/02/2025,11:08:48,1,
1011LeeRd,BFC,3B004C4BBE,12.6,17/02/2025,12:40:56,1,
1011LeeRd,BFC,3B004C4BBE,12.6,17/02/2025,12:41:26,1,
1011LeeRd,BFC,3B004C4BBE,12.8,17/02/2025,12:42:23,1,
1011LeeRd,BFC,3B001A1620,3.6,18/02/2025,7:41:07,1,
1011LeeRd,BFC,3B001A1620,6.2,19/02/2025,8:44:46,1,
1011LeeRd,BFC,3B001A1620,11.6,19/02/2025,14:41:05,1,
1011LeeRd,BFC,3B004C4BBE,-0.6,20/02/2025,7:16:36,1,
1011LeeRd,BFC,3B004C4BBE,-0.6,20/02/2025,7:21:48,1,
1011LeeRd,BFC,3B004C4BBE,-0.6,20/02/2025,7:22:04,1,
1011LeeRd,BFC,3B001A1620,-0.5,20/02/2025,7:27:12,1,
1011LeeRd,BFC,3B001A1620,-0.4,20/02/2025,7:37:16,1,
1011LeeRd,BFC,3B004C4BBE,1.3,20/02/2025,9:31:58,1,
1011LeeRd,BFC,3B004C4BBE,1.3,20/02/2025,9:32:33,1,
1011LeeRd,BFC,3B001A1620,1.9,20/02/2025,9:54:05,1,
1011LeeRd,BFC,3B001A1620,6.2,20/02/2025,10:18:29,1,
1011LeeRd,BFC,3B004B6417,6,20/02/2025,13:21:56,1,
1011LeeRd,BFC,3B001A1620,7.1,20/02/2025,13:37:18,1,
1011LeeRd,BFC,3B004C4BBE,10.7,20/02/2025,14:24:57,1,
1011LeeRd,BFC,3B004C4BBE,10.7,20/02/2025,14:25:25,1,
1011LeeRd,BFC,3B004C4BBE,10.7,20/02/2025,14:25:41,1,
1011LeeRd,BFC,3B004C4BBE,11.1,20/02/2025,14:25:57,1,
1011LeeRd,BFC,3B004C4BBE,5.7,21/02/2025,11:34:37,1,
1011LeeRd,BFC,3B004C4BBE,9.7,21/02/2025,11:47:44,1,
1011LeeRd,BFC,3B004C4BBE,9.7,21/02/2025,11:48:24,1,
1011LeeRd,BFC,3B004C4BBE,9.1,21/02/2025,11:48:44,1,
1011LeeRd,BFC,3B004C4BBE,9.1,21/02/2025,11:49:15,1,
1011LeeRd,BFC,3B004C4BBE,9.1,21/02/2025,11:50:13,1,
1011LeeRd,BFC,3B004C4BBE,9.1,21/02/2025,11:50:31,1,
1011LeeRd,BFC,3B004C4BBE,9.1,21/02/2025,11:50:51,1,
1011LeeRd,BFC,3B004C4BBE,8.3,21/02/2025,11:51:15,1,
1011LeeRd,BFC,3B001A1620,-1.8,22/02/2025,6:24:59,1,
1011LeeRd,BFC,3B001A1620,0.9,23/02/2025,6:34:20,1,
1011LeeRd,BFC,3B004B6417,13.4,23/02/2025,10:13:56,1,
